locus_tag	ftype	length_bp	gene	EC_number	COG	product
JS511_04301	gene	1431	ydgA_2			
JS511_04301	CDS	1431	ydgA_2		COG5339	Protein YdgA
JS511_04302	gene	1152	adhB			
JS511_04302	CDS	1152	adhB	1.1.1.1		Alcohol dehydrogenase 2
JS511_04303	gene	1845	selB			
JS511_04303	CDS	1845	selB		COG3276	Selenocysteine-specific elongation factor
JS511_04304	gene	1392	selA			
JS511_04304	CDS	1392	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
JS511_04305	gene	609	yibF			
JS511_04305	CDS	609	yibF		COG0625	putative GST-like protein YibF
JS511_04306	gene	1137	yibH			
JS511_04306	CDS	1137	yibH		COG1566	Inner membrane protein YibH
JS511_04307	gene	363	yiaW_2			
JS511_04307	CDS	363	yiaW_2			Inner membrane protein YiaW
JS511_04308	gene	1914	mtlA_2			
JS511_04308	CDS	1914	mtlA_2		COG2213	PTS system mannitol-specific EIICBA component
JS511_04309	gene	1149	mtlD			
JS511_04309	CDS	1149	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
JS511_04310	gene	588	mtlR			
JS511_04310	CDS	588	mtlR		COG3722	Mannitol operon repressor
JS511_04311	gene	210				
JS511_04311	CDS	210				hypothetical protein
JS511_04312	gene	363	yibL			
JS511_04312	CDS	363	yibL			putative protein YibL
JS511_04313	gene	684	sadB			
JS511_04313	CDS	684	sadB			Inner membrane lipoprotein SadB
JS511_04314	gene	5256	upaG			
JS511_04314	CDS	5256	upaG			Autotransporter adhesin UpaG
JS511_04315	gene	1656	lldP			
JS511_04315	CDS	1656	lldP		COG1620	L-lactate permease
JS511_04316	gene	777	lldR_3			
JS511_04316	CDS	777	lldR_3		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
JS511_04317	gene	1191	lldD			
JS511_04317	CDS	1191	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
JS511_04318	gene	474	trmL			
JS511_04318	CDS	474	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
JS511_04319	gene	822	cysE_2			
JS511_04319	CDS	822	cysE_2	2.3.1.30	COG1045	Serine acetyltransferase
JS511_04320	gene	1020	gpsA			
JS511_04320	CDS	1020	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
JS511_04321	gene	468	secB			
JS511_04321	CDS	468	secB		COG1952	Protein-export protein SecB
JS511_04322	gene	252	grxC			
JS511_04322	CDS	252	grxC		COG0695	Glutaredoxin 3
JS511_04323	gene	432	yibN			
JS511_04323	CDS	432	yibN		COG0607	putative protein YibN
JS511_04324	gene	1545	gpmI			
JS511_04324	CDS	1545	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
JS511_04325	gene	1260	envC			
JS511_04325	CDS	1260	envC		COG4942	Murein hydrolase activator EnvC
JS511_04326	gene	960				
JS511_04326	CDS	960			COG2861	putative protein
JS511_04327	gene	1035	arnC_4			
JS511_04327	CDS	1035	arnC_4	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
JS511_04328	gene	1026	tdh_3			
JS511_04328	CDS	1026	tdh_3	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
JS511_04329	gene	1197	kbl			
JS511_04329	CDS	1197	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
JS511_04330	gene	933	hldD			
JS511_04330	CDS	933	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
JS511_04331	gene	1047	rfaF			
JS511_04331	CDS	1047	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
JS511_04332	gene	960	rfaC			
JS511_04332	CDS	960	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
JS511_04333	gene	1254	rfaL			
JS511_04333	CDS	1254	rfaL			O-antigen ligase
JS511_04334	gene	774				
JS511_04334	CDS	774				hypothetical protein
JS511_04335	gene	1029	gspA			
JS511_04335	CDS	1029	gspA		COG1442	General stress protein A
JS511_04336	gene	693	rfaY			
JS511_04336	CDS	693	rfaY	2.7.1.-		Lipopolysaccharide core heptose(II) kinase RfaY
JS511_04337	gene	996				
JS511_04337	CDS	996				hypothetical protein
JS511_04338	gene	1017				
JS511_04338	CDS	1017				hypothetical protein
JS511_04339	gene	798	rfaP			
JS511_04339	CDS	798	rfaP	2.7.1.-		Lipopolysaccharide core heptose(I) kinase RfaP
JS511_04340	gene	1125	rfaG			
JS511_04340	CDS	1125	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
JS511_04341	gene	1059	rfaQ			
JS511_04341	CDS	1059	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
JS511_04342	gene	1278	waaA			
JS511_04342	CDS	1278	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
JS511_04343	gene	480	coaD			
JS511_04343	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
JS511_04344	gene	810	mutM			
JS511_04344	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
JS511_04345	gene	168	rpmG			
JS511_04345	CDS	168	rpmG		COG0267	50S ribosomal protein L33
JS511_04346	gene	237	rpmB			
JS511_04346	CDS	237	rpmB		COG0227	50S ribosomal protein L28
JS511_04347	gene	669				
JS511_04347	CDS	669				hypothetical protein
JS511_04348	gene	1221	coaBC			
JS511_04348	CDS	1221	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
JS511_04349	gene	459	dut			
JS511_04349	CDS	459	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
JS511_04350	gene	597	slmA			
JS511_04350	CDS	597	slmA			Nucleoid occlusion factor SlmA
JS511_04351	gene	642	pyrE			
JS511_04351	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
JS511_04352	gene	717	rph			
JS511_04352	CDS	717	rph	2.7.7.56		Ribonuclease PH
JS511_04353	gene	864				
JS511_04353	CDS	864				hypothetical protein
JS511_04354	gene	825				
JS511_04354	CDS	825				hypothetical protein
JS511_04355	gene	618				
JS511_04355	CDS	618				hypothetical protein
JS511_04356	gene	1683	ligB			
JS511_04356	CDS	1683	ligB	6.5.1.2	COG0272	DNA ligase B
JS511_04357	gene	624	gmk			
JS511_04357	CDS	624	gmk	2.7.4.8	COG0194	Guanylate kinase
JS511_04358	gene	276	rpoZ			
JS511_04358	CDS	276	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
JS511_04359	gene	2109	spoT			
JS511_04359	CDS	2109	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
JS511_04360	gene	690	trmH_2			
JS511_04360	CDS	690	trmH_2	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
JS511_04361	gene	2082	recG			
JS511_04361	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
JS511_04362	gene	1206	gltS_1			
JS511_04362	CDS	1206	gltS_1		COG0786	Sodium/glutamate symporter
JS511_04363	gene	1392	xanP			
JS511_04363	CDS	1392	xanP		COG2233	Xanthine permease XanP
JS511_04364	gene	1710				
JS511_04364	CDS	1710				hypothetical protein
JS511_04365	gene	681				
JS511_04365	CDS	681				hypothetical protein
JS511_04366	gene	933	mak_2			
JS511_04366	CDS	933	mak_2	2.7.1.4	COG1940	Fructokinase
JS511_04367	gene	861	fbaA_2			
JS511_04367	CDS	861	fbaA_2	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
JS511_04368	gene	852	kbaY_2			
JS511_04368	CDS	852	kbaY_2	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
JS511_04369	gene	1092	fruA_2			
JS511_04369	CDS	1092	fruA_2		COG1299	PTS system fructose-specific EIIB'BC component
JS511_04370	gene	315	manP_4			
JS511_04370	CDS	315	manP_4		COG1299	PTS system mannose-specific EIIBCA component
JS511_04371	gene	471	fruA_3			
JS511_04371	CDS	471	fruA_3		COG1299	PTS system fructose-specific EIIABC component
JS511_04372	gene	1554	manR			
JS511_04372	CDS	1554	manR		COG1762	Transcriptional regulator ManR
JS511_04373	gene	2319	yicI			
JS511_04373	CDS	2319	yicI	3.2.1.177	COG1501	Alpha-xylosidase
JS511_04374	gene	1383	yicJ_2			
JS511_04374	CDS	1383	yicJ_2		COG2211	Inner membrane symporter YicJ
JS511_04375	gene	95				
JS511_04375	tRNA	95				tRNA-SeC(tca)
JS511_04376	gene	1185	intS_3			
JS511_04376	CDS	1185	intS_3		COG0582	Prophage integrase IntS
JS511_04377	gene	867				
JS511_04377	CDS	867				hypothetical protein
JS511_04378	gene	924	yicL			
JS511_04378	CDS	924	yicL		COG0697	putative inner membrane transporter YicL
JS511_04379	gene	819	nlpA			
JS511_04379	CDS	819	nlpA		COG1464	Lipoprotein 28
JS511_04380	gene	294				
JS511_04380	CDS	294				hypothetical protein
JS511_04381	gene	498	sicA_2			
JS511_04381	CDS	498	sicA_2		COG0457	Chaperone protein SicA
JS511_04382	gene	183				
JS511_04382	CDS	183				hypothetical protein
JS511_04383	gene	1782	ipaB			
JS511_04383	CDS	1782	ipaB			Invasin IpaB
JS511_04384	gene	1131				
JS511_04384	CDS	1131				hypothetical protein
JS511_04385	gene	1350				
JS511_04385	CDS	1350				hypothetical protein
JS511_04386	gene	1698	hilA_2			
JS511_04386	CDS	1698	hilA_2		COG0457	Transcriptional regulator HilA
JS511_04387	gene	11421				
JS511_04387	CDS	11421				hypothetical protein
JS511_04388	gene	1233	nepI_2			
JS511_04388	CDS	1233	nepI_2		COG2814	Purine ribonucleoside efflux pump NepI
JS511_04389	gene	354				
JS511_04389	CDS	354				hypothetical protein
JS511_04390	gene	324				
JS511_04390	CDS	324				hypothetical protein
JS511_04391	gene	453				
JS511_04391	CDS	453				hypothetical protein
JS511_04392	gene	1335	adeQ			
JS511_04392	CDS	1335	adeQ		COG2252	Adenine permease AdeQ
JS511_04393	gene	1767	ade			
JS511_04393	CDS	1767	ade	3.5.4.2	COG1001	Adenine deaminase
JS511_04394	gene	1392	uhpT			
JS511_04394	CDS	1392	uhpT		COG2271	Hexose-6-phosphate:phosphate antiporter
JS511_04395	gene	1320	uhpC			
JS511_04395	CDS	1320	uhpC		COG2271	Membrane sensor protein UhpC
JS511_04396	gene	1503	uhpB			
JS511_04396	CDS	1503	uhpB	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase UhpB
JS511_04397	gene	591	uhpA			
JS511_04397	CDS	591	uhpA		COG2197	Transcriptional regulatory protein UhpA
JS511_04398	gene	1464				
JS511_04398	CDS	1464				hypothetical protein
JS511_04399	gene	1296				
JS511_04399	CDS	1296				hypothetical protein
JS511_04400	gene	291	ilvN			
JS511_04400	CDS	291	ilvN	2.2.1.6	COG0440	Acetolactate synthase isozyme 1 small subunit
JS511_04401	gene	1689	ilvB			
JS511_04401	CDS	1689	ilvB	2.2.1.6	COG0028	Acetolactate synthase isozyme 1 large subunit
JS511_04402	gene	90	tisB			
JS511_04402	CDS	90	tisB			Small toxic protein TisB
JS511_04403	gene	1185	emrD			
JS511_04403	CDS	1185	emrD			Multidrug resistance protein D
JS511_04404	gene	498				
JS511_04404	CDS	498				hypothetical protein
JS511_04405	gene	363	yidG			
JS511_04405	CDS	363	yidG			Inner membrane protein YidG
JS511_04406	gene	348	yidH			
JS511_04406	CDS	348	yidH		COG2149	Inner membrane protein YidH
JS511_04407	gene	1494				
JS511_04407	CDS	1494		3.1.6.-		Ulvan-active sulfatase
JS511_04408	gene	1716	yidK			
JS511_04408	CDS	1716	yidK		COG4146	putative symporter YidK
JS511_04409	gene	894	rhaR_5			
JS511_04409	CDS	894	rhaR_5			HTH-type transcriptional activator RhaR
JS511_04410	gene	1323	aglB			
JS511_04410	CDS	1323	aglB	3.2.1.122	COG1486	6-phospho-alpha-glucosidase
JS511_04411	gene	1617				
JS511_04411	CDS	1617				hypothetical protein
JS511_04412	gene	717	mngR_3			
JS511_04412	CDS	717	mngR_3		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
JS511_04413	gene	1662	aspT_2			
JS511_04413	CDS	1662	aspT_2			Aspartate/alanine antiporter
JS511_04414	gene	429	ibpB			
JS511_04414	CDS	429	ibpB		COG0071	Small heat shock protein IbpB
JS511_04415	gene	414	ibpA			
JS511_04415	CDS	414	ibpA		COG0071	Small heat shock protein IbpA
JS511_04416	gene	261				
JS511_04416	CDS	261				hypothetical protein
JS511_04417	gene	1215				
JS511_04417	CDS	1215				hypothetical protein
JS511_04418	gene	1065	cbrA			
JS511_04418	CDS	1065	cbrA		COG0644	Protein CbrA
JS511_04419	gene	1293	dgoT			
JS511_04419	CDS	1293	dgoT			D-galactonate transporter
JS511_04420	gene	1149	dgoD			
JS511_04420	CDS	1149	dgoD	4.2.1.6	COG4948	D-galactonate dehydratase
JS511_04421	gene	618	dgoA			
JS511_04421	CDS	618	dgoA	4.1.2.21	COG0800	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
JS511_04422	gene	879	dgoK1			
JS511_04422	CDS	879	dgoK1	2.7.1.58	COG3734	putative 2-dehydro-3-deoxygalactonokinase DgoK1
JS511_04423	gene	690	lutR			
JS511_04423	CDS	690	lutR		COG2186	HTH-type transcriptional regulator LutR
JS511_04424	gene	657				
JS511_04424	CDS	657				hypothetical protein
JS511_04425	gene	813	yidA			
JS511_04425	CDS	813	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
JS511_04426	gene	399				
JS511_04426	CDS	399				hypothetical protein
JS511_04427	gene	2415	gyrB			
JS511_04427	CDS	2415	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
JS511_04428	gene	1074	recF			
JS511_04428	CDS	1074	recF		COG1195	DNA replication and repair protein RecF
JS511_04429	gene	1101	dnaN			
JS511_04429	CDS	1101	dnaN		COG0592	Beta sliding clamp
JS511_04430	gene	1404	dnaA			
JS511_04430	CDS	1404	dnaA		COG0593	Chromosomal replication initiator protein DnaA
JS511_04431	gene	141	rpmH			
JS511_04431	CDS	141	rpmH		COG0230	50S ribosomal protein L34
JS511_04432	gene	327	rnpA			
JS511_04432	CDS	327	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
JS511_04433	gene	1647	yidC			
JS511_04433	CDS	1647	yidC			Membrane protein insertase YidC
JS511_04434	gene	1365	mnmE			
JS511_04434	CDS	1365	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
JS511_04435	gene	2160				
JS511_04435	CDS	2160				hypothetical protein
JS511_04436	gene	1416	tnaA			
JS511_04436	CDS	1416	tnaA	4.1.99.1	COG3033	Tryptophanase
JS511_04437	gene	1248	tnaB			
JS511_04437	CDS	1248	tnaB		COG0814	Low affinity tryptophan permease
JS511_04438	gene	1176	mdtL			
JS511_04438	CDS	1176	mdtL			Multidrug resistance protein MdtL
JS511_04439	gene	960	yidZ			
JS511_04439	CDS	960	yidZ			HTH-type transcriptional regulator YidZ
JS511_04440	gene	750				
JS511_04440	CDS	750				hypothetical protein
JS511_04441	gene	567	chrR			
JS511_04441	CDS	567	chrR	1.6.5.2	COG0431	Quinone reductase
JS511_04442	gene	1338	adeP			
JS511_04442	CDS	1338	adeP		COG2252	Adenine permease AdeP
JS511_04443	gene	666	yieH			
JS511_04443	CDS	666	yieH	3.1.3.-	COG0637	6-phosphogluconate phosphatase
JS511_04444	gene	2409				
JS511_04444	CDS	2409				hypothetical protein
JS511_04445	gene	729				
JS511_04445	CDS	729				hypothetical protein
JS511_04446	gene	426				
JS511_04446	CDS	426				hypothetical protein
JS511_04447	gene	150				
JS511_04447	CDS	150				hypothetical protein
JS511_04448	gene	2499				
JS511_04448	CDS	2499				hypothetical protein
JS511_04449	gene	726	phoU			
JS511_04449	CDS	726	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
JS511_04450	gene	774	pstB			
JS511_04450	CDS	774	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
JS511_04451	gene	891	pstA			
JS511_04451	CDS	891	pstA		COG0581	Phosphate transport system permease protein PstA
JS511_04452	gene	960	pstC			
JS511_04452	CDS	960	pstC		COG0573	Phosphate transport system permease protein PstC
JS511_04453	gene	1041	pstS_2			
JS511_04453	CDS	1041	pstS_2		COG0226	Phosphate-binding protein PstS
JS511_04454	gene	1830	glmS_2			
JS511_04454	CDS	1830	glmS_2	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
JS511_04455	gene	1371	glmU			
JS511_04455	CDS	1371	glmU		COG1207	Bifunctional protein GlmU
JS511_04456	gene	420	atpC			
JS511_04456	CDS	420	atpC		COG0355	ATP synthase epsilon chain
JS511_04457	gene	1383	atpD			
JS511_04457	CDS	1383	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
JS511_04458	gene	864	atpG			
JS511_04458	CDS	864	atpG		COG0224	ATP synthase gamma chain
JS511_04459	gene	1542	atpA			
JS511_04459	CDS	1542	atpA	7.1.2.2		ATP synthase subunit alpha
JS511_04460	gene	534	atpH			
JS511_04460	CDS	534	atpH		COG0712	ATP synthase subunit delta
JS511_04461	gene	471	atpF			
JS511_04461	CDS	471	atpF		COG0711	ATP synthase subunit b
JS511_04462	gene	240	atpE			
JS511_04462	CDS	240	atpE		COG0636	ATP synthase subunit c
JS511_04463	gene	816	atpB			
JS511_04463	CDS	816	atpB		COG0356	ATP synthase subunit a
JS511_04464	gene	381	atpI			
JS511_04464	CDS	381	atpI		COG3312	ATP synthase protein I
JS511_04465	gene	624	rsmG			
JS511_04465	CDS	624	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
JS511_04466	gene	1890	mnmG			
JS511_04466	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
JS511_04467	gene	444	mioC			
JS511_04467	CDS	444	mioC		COG0716	Protein MioC
JS511_04468	gene	459	asnC			
JS511_04468	CDS	459	asnC		COG1522	Regulatory protein AsnC
JS511_04469	gene	993	asnA			
JS511_04469	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
JS511_04470	gene	1452	viaA			
JS511_04470	CDS	1452	viaA		COG2425	Protein ViaA
JS511_04471	gene	1497	ravA			
JS511_04471	CDS	1497	ravA	3.6.3.-	COG0714	ATPase RavA
JS511_04472	gene	1869	kup			
JS511_04472	CDS	1869	kup			Low affinity potassium transport system protein kup
JS511_04473	gene	420	rbsD			
JS511_04473	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
JS511_04474	gene	1506	rbsA_3			
JS511_04474	CDS	1506	rbsA_3	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
JS511_04475	gene	966	rbsC_4			
JS511_04475	CDS	966	rbsC_4		COG1172	Ribose import permease protein RbsC
JS511_04476	gene	888	rbsB_2			
JS511_04476	CDS	888	rbsB_2		COG1879	Ribose import binding protein RbsB
JS511_04477	gene	930	rbsK			
JS511_04477	CDS	930	rbsK	2.7.1.15	COG0524	Ribokinase
JS511_04478	gene	993	rbsR			
JS511_04478	CDS	993	rbsR		COG1609	Ribose operon repressor
JS511_04479	gene	1428	hsrA			
JS511_04479	CDS	1428	hsrA			putative transport protein HsrA
JS511_04480	gene	693	nanR_2			
JS511_04480	CDS	693	nanR_2			HTH-type transcriptional repressor NanR
JS511_04481	gene	462				
JS511_04481	CDS	462				hypothetical protein
JS511_04482	gene	444	yjaB			
JS511_04482	CDS	444	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
JS511_04483	gene	930	metAS			
JS511_04483	CDS	930	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
JS511_04484	gene	1602	aceB			
JS511_04484	CDS	1602	aceB	2.3.3.9	COG2225	Malate synthase A
JS511_04485	gene	1305	aceA			
JS511_04485	CDS	1305	aceA	4.1.3.1	COG2224	Isocitrate lyase
JS511_04486	gene	1737	aceK			
JS511_04486	CDS	1737	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
JS511_04487	gene	2187				
JS511_04487	CDS	2187				hypothetical protein
JS511_04488	gene	825	iclR			
JS511_04488	CDS	825	iclR		COG1414	Transcriptional repressor IclR
JS511_04489	gene	3684	metH			
JS511_04489	CDS	3684	metH	2.1.1.13	COG0646	Methionine synthase
JS511_04490	gene	1632				
JS511_04490	CDS	1632				hypothetical protein
JS511_04491	gene	690	pepE			
JS511_04491	CDS	690	pepE	3.4.13.21	COG3340	Peptidase E
JS511_04492	gene	1230	yggP_2			
JS511_04492	CDS	1230	yggP_2	1.1.1.17	COG1063	Mannitol-1-phosphate 5-dehydrogenase
JS511_04493	gene	825	sorM			
JS511_04493	CDS	825	sorM		COG3716	PTS system sorbose-specific EIID component
JS511_04494	gene	798	sorA			
JS511_04494	CDS	798	sorA		COG3715	PTS system sorbose-specific EIIC component
JS511_04495	gene	495	sorB_2			
JS511_04495	CDS	495	sorB_2	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
JS511_04496	gene	408	sorF			
JS511_04496	CDS	408	sorF		COG2893	PTS system sorbose-specific EIIA component
JS511_04497	gene	807	bacC			
JS511_04497	CDS	807	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
JS511_04498	gene	948	sorC			
JS511_04498	CDS	948	sorC		COG2390	Sorbitol operon regulator
JS511_04499	gene	873	rluF			
JS511_04499	CDS	873	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
JS511_04500	gene	273				
JS511_04500	CDS	273				hypothetical protein
JS511_04501	gene	1350	lysC			
JS511_04501	CDS	1350	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
JS511_04502	gene	1650	pgi			
JS511_04502	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
JS511_04503	gene	243				
JS511_04503	CDS	243				hypothetical protein
JS511_04504	gene	639	gfcB			
JS511_04504	CDS	639	gfcB			putative lipoprotein GfcB
JS511_04505	gene	738				
JS511_04505	CDS	738				hypothetical protein
JS511_04506	gene	2097				
JS511_04506	CDS	2097				hypothetical protein
JS511_04507	gene	159				
JS511_04507	CDS	159				hypothetical protein
JS511_04508	gene	411	psiE			
JS511_04508	CDS	411	psiE		COG3223	Protein PsiE
JS511_04509	gene	891	malG			
JS511_04509	CDS	891	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
JS511_04510	gene	1545	malF			
JS511_04510	CDS	1545	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
JS511_04511	gene	1191	malE			
JS511_04511	CDS	1191	malE		COG2182	Maltose/maltodextrin-binding periplasmic protein
JS511_04512	gene	1116	malK			
JS511_04512	CDS	1116	malK	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
JS511_04513	gene	1341	lamB			
JS511_04513	CDS	1341	lamB		COG4580	Maltoporin
JS511_04514	gene	921				
JS511_04514	CDS	921				hypothetical protein
JS511_04515	gene	1581				
JS511_04515	CDS	1581				hypothetical protein
JS511_04516	gene	498	ubiC			
JS511_04516	CDS	498	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
JS511_04517	gene	873	ubiA			
JS511_04517	CDS	873	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
JS511_04518	gene	2424	plsB			
JS511_04518	CDS	2424	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
JS511_04519	gene	369	dgkA			
JS511_04519	CDS	369	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
JS511_04520	gene	609	lexA_2			
JS511_04520	CDS	609	lexA_2	3.4.21.88	COG1974	LexA repressor
JS511_04521	gene	1326	dinF			
JS511_04521	CDS	1326	dinF		COG0534	DNA damage-inducible protein F
JS511_04522	gene	210				
JS511_04522	CDS	210				hypothetical protein
JS511_04523	gene	516	zur			
JS511_04523	CDS	516	zur		COG0735	Zinc uptake regulation protein
JS511_04524	gene	957				
JS511_04524	CDS	957				hypothetical protein
JS511_04525	gene	1038	dusA			
JS511_04525	CDS	1038	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
JS511_04526	gene	243	pspG			
JS511_04526	CDS	243	pspG			Phage shock protein G
JS511_04527	gene	984	qorA			
JS511_04527	CDS	984	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
JS511_04528	gene	1416	dnaB_2			
JS511_04528	CDS	1416	dnaB_2	3.6.4.12	COG0305	Replicative DNA helicase
JS511_04529	gene	1080	alr			
JS511_04529	CDS	1080	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
