locus_tag	ftype	length_bp	gene	EC_number	COG	product
JS526_03857	CDS	1404	yihP_2		COG2211	Putative 2,3-dihydroxypropane-1-sulfonate exporter
JS526_03858	gene	693	ompL			
JS526_03858	CDS	693	ompL			Porin OmpL
JS526_03859	gene	1266	yihN			
JS526_03859	CDS	1266	yihN			Inner membrane protein YihN
JS526_03860	gene	981				
JS526_03860	CDS	981				hypothetical protein
JS526_03861	gene	711	phnR			
JS526_03861	CDS	711	phnR		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
JS526_03862	gene	1824	typA			
JS526_03862	CDS	1824	typA		COG1217	GTP-binding protein TypA/BipA
JS526_03863	gene	1410	glnA			
JS526_03863	CDS	1410	glnA	6.3.1.2	COG0174	Glutamine synthetase
JS526_03864	gene	1050	glnL			
JS526_03864	CDS	1050	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
JS526_03865	gene	1410	glnG			
JS526_03865	CDS	1410	glnG		COG2204	DNA-binding transcriptional regulator NtrC
JS526_03866	gene	111	yshB			
JS526_03866	CDS	111	yshB			putative protein YshB
JS526_03867	gene	1374	hemN			
JS526_03867	CDS	1374	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
JS526_03868	gene	510	yihI			
JS526_03868	CDS	510	yihI		COG3078	Der GTPase-activating protein YihI
JS526_03869	gene	633	engB			
JS526_03869	CDS	633	engB		COG0218	putative GTP-binding protein EngB
JS526_03870	gene	2787	polA			
JS526_03870	CDS	2787	polA	2.7.7.7	COG0258	DNA polymerase I
JS526_03871	gene	186				
JS526_03871	CDS	186				hypothetical protein
JS526_03872	gene	933	yihG			
JS526_03872	CDS	933	yihG	2.3.-.-	COG0204	putative acyltransferase YihG
JS526_03873	gene	1431	ydgA_2			
JS526_03873	CDS	1431	ydgA_2		COG5339	Protein YdgA
JS526_03874	gene	627	dsbA			
JS526_03874	CDS	627	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
JS526_03875	gene	987	srkA			
JS526_03875	CDS	987	srkA	2.7.11.1	COG2334	Stress response kinase A
JS526_03876	gene	270	yihD			
JS526_03876	CDS	270	yihD		COG3084	Protein YihD
JS526_03877	gene	585	mobA			
JS526_03877	CDS	585	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
JS526_03878	gene	528	mobB			
JS526_03878	CDS	528	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
JS526_03879	gene	105				
JS526_03879	rRNA	105				5S ribosomal RNA
JS526_03880	gene	843	yibA_2			
JS526_03880	CDS	843	yibA_2			Protein YibA
JS526_03881	gene	696				
JS526_03881	CDS	696				hypothetical protein
JS526_03882	gene	462				
JS526_03882	CDS	462				hypothetical protein
JS526_03883	gene	1137	yibH			
JS526_03883	CDS	1137	yibH		COG1566	Inner membrane protein YibH
JS526_03884	gene	363	yiaW_2			
JS526_03884	CDS	363	yiaW_2			Inner membrane protein YiaW
JS526_03885	gene	1914	mtlA_2			
JS526_03885	CDS	1914	mtlA_2		COG2213	PTS system mannitol-specific EIICBA component
JS526_03886	gene	1149	mtlD			
JS526_03886	CDS	1149	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
JS526_03887	gene	588	mtlR			
JS526_03887	CDS	588	mtlR		COG3722	Mannitol operon repressor
JS526_03888	gene	210				
JS526_03888	CDS	210				hypothetical protein
JS526_03889	gene	363	yibL			
JS526_03889	CDS	363	yibL			putative protein YibL
JS526_03890	gene	1656	lldP			
JS526_03890	CDS	1656	lldP		COG1620	L-lactate permease
JS526_03891	gene	777	lldR_2			
JS526_03891	CDS	777	lldR_2		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
JS526_03892	gene	1191	lldD			
JS526_03892	CDS	1191	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
JS526_03893	gene	474	trmL			
JS526_03893	CDS	474	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
JS526_03894	gene	822	cysE_2			
JS526_03894	CDS	822	cysE_2	2.3.1.30	COG1045	Serine acetyltransferase
JS526_03895	gene	1020	gpsA			
JS526_03895	CDS	1020	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
JS526_03896	gene	468	secB			
JS526_03896	CDS	468	secB		COG1952	Protein-export protein SecB
JS526_03897	gene	252	grxC			
JS526_03897	CDS	252	grxC		COG0695	Glutaredoxin 3
JS526_03898	gene	432	yibN			
JS526_03898	CDS	432	yibN		COG0607	putative protein YibN
JS526_03899	gene	1545	gpmI			
JS526_03899	CDS	1545	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
JS526_03900	gene	1260	envC			
JS526_03900	CDS	1260	envC		COG4942	Murein hydrolase activator EnvC
JS526_03901	gene	960				
JS526_03901	CDS	960				hypothetical protein
JS526_03902	gene	1035	arnC_3			
JS526_03902	CDS	1035	arnC_3	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
JS526_03903	gene	1026	tdh_2			
JS526_03903	CDS	1026	tdh_2	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
JS526_03904	gene	1197	kbl			
JS526_03904	CDS	1197	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
JS526_03905	gene	873	htrL			
JS526_03905	CDS	873	htrL			Protein HtrL
JS526_03906	gene	933	hldD			
JS526_03906	CDS	933	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
JS526_03907	gene	1047	rfaF			
JS526_03907	CDS	1047	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
JS526_03908	gene	960	rfaC			
JS526_03908	CDS	960	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
JS526_03909	gene	1260	rfaL			
JS526_03909	CDS	1260	rfaL			O-antigen ligase
JS526_03910	gene	1074				
JS526_03910	CDS	1074				hypothetical protein
JS526_03911	gene	852				
JS526_03911	CDS	852				hypothetical protein
JS526_03912	gene	699	rfaY			
JS526_03912	CDS	699	rfaY	2.7.1.-		Lipopolysaccharide core heptose(II) kinase RfaY
JS526_03913	gene	1017				
JS526_03913	CDS	1017				hypothetical protein
JS526_03914	gene	1020				
JS526_03914	CDS	1020				hypothetical protein
JS526_03915	gene	1080	rfaB			
JS526_03915	CDS	1080	rfaB	2.4.1.-	COG0438	Lipopolysaccharide 1,6-galactosyltransferase
JS526_03916	gene	936				
JS526_03916	CDS	936				hypothetical protein
JS526_03917	gene	798	rfaP			
JS526_03917	CDS	798	rfaP	2.7.1.-		Lipopolysaccharide core heptose(I) kinase RfaP
JS526_03918	gene	1125	rfaG			
JS526_03918	CDS	1125	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
JS526_03919	gene	1071	rfaQ			
JS526_03919	CDS	1071	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
JS526_03920	gene	1278	waaA			
JS526_03920	CDS	1278	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
JS526_03921	gene	480	coaD			
JS526_03921	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
JS526_03922	gene	810	mutM			
JS526_03922	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
JS526_03923	gene	168	rpmG			
JS526_03923	CDS	168	rpmG		COG0267	50S ribosomal protein L33
JS526_03924	gene	237	rpmB			
JS526_03924	CDS	237	rpmB		COG0227	50S ribosomal protein L28
JS526_03925	gene	669				
JS526_03925	CDS	669				hypothetical protein
JS526_03926	gene	1221	coaBC			
JS526_03926	CDS	1221	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
JS526_03927	gene	459	dut			
JS526_03927	CDS	459	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
JS526_03928	gene	597	slmA			
JS526_03928	CDS	597	slmA			Nucleoid occlusion factor SlmA
JS526_03929	gene	642	pyrE			
JS526_03929	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
JS526_03930	gene	717	rph			
JS526_03930	CDS	717	rph	2.7.7.56		Ribonuclease PH
JS526_03931	gene	864				
JS526_03931	CDS	864				hypothetical protein
JS526_03932	gene	825				
JS526_03932	CDS	825				hypothetical protein
JS526_03933	gene	618				
JS526_03933	CDS	618				hypothetical protein
JS526_03934	gene	1683	ligB			
JS526_03934	CDS	1683	ligB	6.5.1.2	COG0272	DNA ligase B
JS526_03935	gene	624	gmk			
JS526_03935	CDS	624	gmk	2.7.4.8	COG0194	Guanylate kinase
JS526_03936	gene	276	rpoZ			
JS526_03936	CDS	276	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
JS526_03937	gene	2109	spoT			
JS526_03937	CDS	2109	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
JS526_03938	gene	690	trmH_2			
JS526_03938	CDS	690	trmH_2	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
JS526_03939	gene	2082	recG			
JS526_03939	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
JS526_03940	gene	1206	gltS			
JS526_03940	CDS	1206	gltS		COG0786	Sodium/glutamate symporter
JS526_03941	gene	1392	xanP			
JS526_03941	CDS	1392	xanP		COG2233	Xanthine permease XanP
JS526_03942	gene	1710				
JS526_03942	CDS	1710				hypothetical protein
JS526_03943	gene	2319	yicI			
JS526_03943	CDS	2319	yicI	3.2.1.177	COG1501	Alpha-xylosidase
JS526_03944	gene	1383	yicJ			
JS526_03944	CDS	1383	yicJ		COG2211	Inner membrane symporter YicJ
JS526_03945	gene	95				
JS526_03945	tRNA	95				tRNA-SeC(tca)
JS526_03946	gene	1185	setC			
JS526_03946	CDS	1185	setC			Sugar efflux transporter C
JS526_03947	gene	924	yicL			
JS526_03947	CDS	924	yicL		COG0697	putative inner membrane transporter YicL
JS526_03948	gene	819	nlpA			
JS526_03948	CDS	819	nlpA		COG1464	Lipoprotein 28
JS526_03949	gene	294				
JS526_03949	CDS	294				hypothetical protein
JS526_03950	gene	1239	nepI			
JS526_03950	CDS	1239	nepI		COG2814	Purine ribonucleoside efflux pump NepI
JS526_03951	gene	453				
JS526_03951	CDS	453				hypothetical protein
JS526_03952	gene	1335	adeQ			
JS526_03952	CDS	1335	adeQ		COG2252	Adenine permease AdeQ
JS526_03953	gene	1767	ade			
JS526_03953	CDS	1767	ade	3.5.4.2	COG1001	Adenine deaminase
JS526_03954	gene	1392	uhpT			
JS526_03954	CDS	1392	uhpT		COG2271	Hexose-6-phosphate:phosphate antiporter
JS526_03955	gene	1320	uhpC			
JS526_03955	CDS	1320	uhpC		COG2271	Membrane sensor protein UhpC
JS526_03956	gene	1503	uhpB			
JS526_03956	CDS	1503	uhpB	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase UhpB
JS526_03957	gene	591	uhpA			
JS526_03957	CDS	591	uhpA		COG2197	Transcriptional regulatory protein UhpA
JS526_03958	gene	291	ilvN			
JS526_03958	CDS	291	ilvN	2.2.1.6	COG0440	Acetolactate synthase isozyme 1 small subunit
JS526_03959	gene	1689	ilvB			
JS526_03959	CDS	1689	ilvB	2.2.1.6	COG0028	Acetolactate synthase isozyme 1 large subunit
JS526_03960	gene	90	tisB			
JS526_03960	CDS	90	tisB			Small toxic protein TisB
JS526_03961	gene	1185	emrD			
JS526_03961	CDS	1185	emrD			Multidrug resistance protein D
JS526_03962	gene	498				
JS526_03962	CDS	498				hypothetical protein
JS526_03963	gene	363	yidG			
JS526_03963	CDS	363	yidG			Inner membrane protein YidG
JS526_03964	gene	348	yidH			
JS526_03964	CDS	348	yidH		COG2149	Inner membrane protein YidH
JS526_03965	gene	450	yidI			
JS526_03965	CDS	450	yidI			Inner membrane protein YidI
JS526_03966	gene	1494				
JS526_03966	CDS	1494		3.1.6.-		Ulvan-active sulfatase
JS526_03967	gene	1716	yidK			
JS526_03967	CDS	1716	yidK		COG4146	putative symporter YidK
JS526_03968	gene	894	rhaR_5			
JS526_03968	CDS	894	rhaR_5			HTH-type transcriptional activator RhaR
JS526_03969	gene	177	aglB_1			
JS526_03969	CDS	177	aglB_1	3.2.1.122	COG1486	6-phospho-alpha-glucosidase
JS526_03970	gene	639	aglB_2			
JS526_03970	CDS	639	aglB_2	3.2.1.122	COG1486	6-phospho-alpha-glucosidase
JS526_03971	gene	486	malP_3			
JS526_03971	CDS	486	malP_3		COG1263	PTS system maltose-specific EIICB component
JS526_03972	gene	1107	glvC			
JS526_03972	CDS	1107	glvC		COG1263	Phosphotransferase IIC component GlvC
JS526_03973	gene	717	mngR_2			
JS526_03973	CDS	717	mngR_2		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
JS526_03974	gene	1662	aspT_2			
JS526_03974	CDS	1662	aspT_2			Aspartate/alanine antiporter
JS526_03975	gene	429	ibpB			
JS526_03975	CDS	429	ibpB		COG0071	Small heat shock protein IbpB
JS526_03976	gene	414	ibpA			
JS526_03976	CDS	414	ibpA		COG0071	Small heat shock protein IbpA
JS526_03977	gene	261				
JS526_03977	CDS	261				hypothetical protein
JS526_03978	gene	1215				
JS526_03978	CDS	1215				hypothetical protein
JS526_03979	gene	1065	cbrA			
JS526_03979	CDS	1065	cbrA		COG0644	Protein CbrA
JS526_03980	gene	1293	dgoT			
JS526_03980	CDS	1293	dgoT			D-galactonate transporter
JS526_03981	gene	1149	dgoD			
JS526_03981	CDS	1149	dgoD	4.2.1.6	COG4948	D-galactonate dehydratase
JS526_03982	gene	618	dgoA			
JS526_03982	CDS	618	dgoA	4.1.2.21	COG0800	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
JS526_03983	gene	879	dgoK1			
JS526_03983	CDS	879	dgoK1	2.7.1.58	COG3734	putative 2-dehydro-3-deoxygalactonokinase DgoK1
JS526_03984	gene	690	lutR			
JS526_03984	CDS	690	lutR		COG2186	HTH-type transcriptional regulator LutR
JS526_03985	gene	657				
JS526_03985	CDS	657				hypothetical protein
JS526_03986	gene	813	yidA			
JS526_03986	CDS	813	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
JS526_03987	gene	399				
JS526_03987	CDS	399				hypothetical protein
JS526_03988	gene	2415	gyrB			
JS526_03988	CDS	2415	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
JS526_03989	gene	1074	recF			
JS526_03989	CDS	1074	recF		COG1195	DNA replication and repair protein RecF
JS526_03990	gene	1101	dnaN			
JS526_03990	CDS	1101	dnaN		COG0592	Beta sliding clamp
JS526_03991	gene	1404	dnaA			
JS526_03991	CDS	1404	dnaA		COG0593	Chromosomal replication initiator protein DnaA
JS526_03992	gene	141	rpmH			
JS526_03992	CDS	141	rpmH		COG0230	50S ribosomal protein L34
JS526_03993	gene	327	rnpA			
JS526_03993	CDS	327	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
JS526_03994	gene	1647	yidC			
JS526_03994	CDS	1647	yidC		COG0706	Membrane protein insertase YidC
JS526_03995	gene	1365	mnmE			
JS526_03995	CDS	1365	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
JS526_03996	gene	1416	tnaA			
JS526_03996	CDS	1416	tnaA	4.1.99.1	COG3033	Tryptophanase
JS526_03997	gene	1248	tnaB			
JS526_03997	CDS	1248	tnaB		COG0814	Low affinity tryptophan permease
JS526_03998	gene	1176	mdtL			
JS526_03998	CDS	1176	mdtL			Multidrug resistance protein MdtL
JS526_03999	gene	960	yidZ			
JS526_03999	CDS	960	yidZ			HTH-type transcriptional regulator YidZ
JS526_04000	gene	750				
JS526_04000	CDS	750				hypothetical protein
JS526_04001	gene	567	chrR			
JS526_04001	CDS	567	chrR	1.6.5.2	COG0431	Quinone reductase
JS526_04002	gene	1338	adeP			
JS526_04002	CDS	1338	adeP		COG2252	Adenine permease AdeP
JS526_04003	gene	666	yieH			
JS526_04003	CDS	666	yieH	3.1.3.-	COG0637	6-phosphogluconate phosphatase
JS526_04004	gene	468	cbrB			
JS526_04004	CDS	468	cbrB			Inner membrane protein CbrB
JS526_04005	gene	588				
JS526_04005	CDS	588				hypothetical protein
JS526_04006	gene	723	gamA			
JS526_04006	CDS	723	gamA	3.5.99.6	COG0363	putative glucosamine-6-phosphate deaminase 2
JS526_04007	gene	1170	axe1-6A			
JS526_04007	CDS	1170	axe1-6A		COG2382	Carbohydrate acetyl esterase/feruloyl esterase
JS526_04008	gene	1617	bglH_2			
JS526_04008	CDS	1617	bglH_2		COG4580	Cryptic outer membrane porin BglH
JS526_04009	gene	1413	bglB			
JS526_04009	CDS	1413	bglB	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglB
JS526_04010	gene	1878	bglF_2			
JS526_04010	CDS	1878	bglF_2		COG1263	PTS system beta-glucoside-specific EIIBCA component
JS526_04011	gene	837	bglG			
JS526_04011	CDS	837	bglG		COG3711	Cryptic beta-glucoside bgl operon antiterminator
JS526_04012	gene	726	phoU			
JS526_04012	CDS	726	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
JS526_04013	gene	774	pstB			
JS526_04013	CDS	774	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
JS526_04014	gene	891	pstA			
JS526_04014	CDS	891	pstA		COG0581	Phosphate transport system permease protein PstA
JS526_04015	gene	960	pstC			
JS526_04015	CDS	960	pstC		COG0573	Phosphate transport system permease protein PstC
JS526_04016	gene	1041	pstS			
JS526_04016	CDS	1041	pstS		COG0226	Phosphate-binding protein PstS
JS526_04017	gene	1830	glmS			
JS526_04017	CDS	1830	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
JS526_04018	gene	1371	glmU			
JS526_04018	CDS	1371	glmU		COG1207	Bifunctional protein GlmU
JS526_04019	gene	420	atpC			
JS526_04019	CDS	420	atpC		COG0355	ATP synthase epsilon chain
JS526_04020	gene	1383	atpD			
JS526_04020	CDS	1383	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
JS526_04021	gene	864	atpG			
JS526_04021	CDS	864	atpG		COG0224	ATP synthase gamma chain
JS526_04022	gene	1542	atpA			
JS526_04022	CDS	1542	atpA	7.1.2.2		ATP synthase subunit alpha
JS526_04023	gene	534	atpH			
JS526_04023	CDS	534	atpH		COG0712	ATP synthase subunit delta
JS526_04024	gene	471	atpF			
JS526_04024	CDS	471	atpF		COG0711	ATP synthase subunit b
JS526_04025	gene	240	atpE			
JS526_04025	CDS	240	atpE		COG0636	ATP synthase subunit c
JS526_04026	gene	816	atpB			
JS526_04026	CDS	816	atpB		COG0356	ATP synthase subunit a
JS526_04027	gene	381	atpI			
JS526_04027	CDS	381	atpI		COG3312	ATP synthase protein I
JS526_04028	gene	624	rsmG			
JS526_04028	CDS	624	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
JS526_04029	gene	1890	mnmG			
JS526_04029	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
JS526_04030	gene	444	mioC			
JS526_04030	CDS	444	mioC		COG0716	Protein MioC
JS526_04031	gene	459	asnC			
JS526_04031	CDS	459	asnC		COG1522	Regulatory protein AsnC
JS526_04032	gene	993	asnA			
JS526_04032	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
JS526_04033	gene	1452	viaA			
JS526_04033	CDS	1452	viaA		COG2425	Protein ViaA
JS526_04034	gene	1497	ravA			
JS526_04034	CDS	1497	ravA	3.6.3.-	COG0714	ATPase RavA
JS526_04035	gene	1869	kup			
JS526_04035	CDS	1869	kup			Low affinity potassium transport system protein kup
JS526_04036	gene	420	rbsD			
JS526_04036	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
JS526_04037	gene	1506	rbsA_1			
JS526_04037	CDS	1506	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
JS526_04038	gene	966	rbsC_2			
JS526_04038	CDS	966	rbsC_2		COG1172	Ribose import permease protein RbsC
JS526_04039	gene	891	rbsB			
JS526_04039	CDS	891	rbsB		COG1879	Ribose import binding protein RbsB
JS526_04040	gene	930	rbsK			
JS526_04040	CDS	930	rbsK	2.7.1.15	COG0524	Ribokinase
JS526_04041	gene	993	rbsR			
JS526_04041	CDS	993	rbsR		COG1609	Ribose operon repressor
JS526_04042	gene	1428	hsrA			
JS526_04042	CDS	1428	hsrA			putative transport protein HsrA
JS526_04043	gene	693	nanR_2			
JS526_04043	CDS	693	nanR_2			HTH-type transcriptional repressor NanR
JS526_04044	gene	111				
JS526_04044	rRNA	111				5S ribosomal RNA
JS526_04045	gene	384				
JS526_04045	CDS	384				hypothetical protein
JS526_04046	gene	444	yjaB			
JS526_04046	CDS	444	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
JS526_04047	gene	930	metAS			
JS526_04047	CDS	930	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
JS526_04048	gene	1602	aceB			
JS526_04048	CDS	1602	aceB	2.3.3.9	COG2225	Malate synthase A
JS526_04049	gene	1305	aceA			
JS526_04049	CDS	1305	aceA	4.1.3.1	COG2224	Isocitrate lyase
JS526_04050	gene	1737	aceK			
JS526_04050	CDS	1737	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
JS526_04051	gene	2187				
JS526_04051	CDS	2187				hypothetical protein
JS526_04052	gene	825	iclR			
JS526_04052	CDS	825	iclR		COG1414	Transcriptional repressor IclR
JS526_04053	gene	3684	metH			
JS526_04053	CDS	3684	metH	2.1.1.13	COG0646	Methionine synthase
JS526_04054	gene	1632				
JS526_04054	CDS	1632				hypothetical protein
JS526_04055	gene	690	pepE			
JS526_04055	CDS	690	pepE	3.4.13.21	COG3340	Peptidase E
JS526_04056	gene	873	rluF			
JS526_04056	CDS	873	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
JS526_04057	gene	273				
JS526_04057	CDS	273				hypothetical protein
JS526_04058	gene	1350	lysC			
JS526_04058	CDS	1350	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
JS526_04059	gene	1650	pgi			
JS526_04059	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
JS526_04060	gene	243				
JS526_04060	CDS	243				hypothetical protein
JS526_04061	gene	639	gfcB_2			
JS526_04061	CDS	639	gfcB_2			putative lipoprotein GfcB
JS526_04062	gene	738				
JS526_04062	CDS	738				hypothetical protein
JS526_04063	gene	2097				
JS526_04063	CDS	2097				hypothetical protein
JS526_04064	gene	411	psiE			
JS526_04064	CDS	411	psiE		COG3223	Protein PsiE
JS526_04065	gene	1476	xylE			
JS526_04065	CDS	1476	xylE			D-xylose-proton symporter
JS526_04066	gene	891	malG			
JS526_04066	CDS	891	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
JS526_04067	gene	1545	malF			
JS526_04067	CDS	1545	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
JS526_04068	gene	1191	malE			
JS526_04068	CDS	1191	malE		COG2182	Maltose/maltodextrin-binding periplasmic protein
JS526_04069	gene	96				
JS526_04069	CDS	96				hypothetical protein
JS526_04070	gene	1116	malK			
JS526_04070	CDS	1116	malK	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
JS526_04071	gene	1341	lamB			
JS526_04071	CDS	1341	lamB		COG4580	Maltoporin
JS526_04072	gene	921				
JS526_04072	CDS	921				hypothetical protein
JS526_04073	gene	153				
JS526_04073	CDS	153				hypothetical protein
JS526_04074	gene	195				
JS526_04074	CDS	195				hypothetical protein
JS526_04075	gene	1329	sopA			
JS526_04075	CDS	1329	sopA	2.3.2.26		E3 ubiquitin-protein ligase SopA
JS526_04076	gene	498	ubiC			
JS526_04076	CDS	498	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
JS526_04077	gene	873	ubiA			
JS526_04077	CDS	873	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
JS526_04078	gene	2424	plsB			
JS526_04078	CDS	2424	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
JS526_04079	gene	369	dgkA			
JS526_04079	CDS	369	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
JS526_04080	gene	609	lexA_3			
JS526_04080	CDS	609	lexA_3	3.4.21.88	COG1974	LexA repressor
JS526_04081	gene	1326	dinF			
JS526_04081	CDS	1326	dinF		COG0534	DNA damage-inducible protein F
JS526_04082	gene	210				
JS526_04082	CDS	210				hypothetical protein
JS526_04083	gene	516	zur			
JS526_04083	CDS	516	zur		COG0735	Zinc uptake regulation protein
JS526_04084	gene	255				
JS526_04084	CDS	255				hypothetical protein
JS526_04085	gene	708				
JS526_04085	CDS	708				hypothetical protein
JS526_04086	gene	1038	dusA			
JS526_04086	CDS	1038	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
